Depth      CNPOR        DPOR         GR         RHOB        RHOC        RILD        RILM        RLL3       RxoRt         SP         SSD         DCAL        ABHV         DT         ITT        MEL15       MEL20       MELCAL       SPOR        TBHV    
  2181.0000     19.1679     23.3385     33.1152      2.3109      0.1910      2.0972      2.5613      9.5752    -59.3563    -47.5562   1730.4725   -999.2500    304.7419     69.3710      0.0000   -999.2500   -999.2500      8.2540     15.3967    576.5973
  2181.5000     20.7702     23.9167     35.2103      2.3010      0.1971      1.9878      2.3833      9.1575    -59.7068    -48.0056   1757.7247   -999.2500    304.6385     69.1463      0.0000   -999.2500   -999.2500      8.2447     15.2378    576.4114
  2182.0000     22.3537     24.9247     41.1451      2.2838      0.2014      1.8672      2.1766      7.7431    -55.5962    -48.4035   1786.1298   -999.2500    304.5353     69.0413      0.0000   -999.2500   -999.2500      8.2239     15.1635    576.2258
  2182.5000     22.4331     25.8492     43.8912      2.2680      0.2048      1.7471      1.9939      6.3705    -50.5669    -48.7296   1810.8923   -999.2500    304.4331     69.1628      0.0000   -999.2500   -999.2500      8.2185     15.2495    576.0410
  2183.0000     22.4779     26.8015     38.5160      2.2517      0.2037      1.6290      1.8485      5.9241    -50.4643    -48.9273   1821.8136   -999.2500    304.3313     69.3534      0.0000   -999.2500   -999.2500      8.2135     15.3843    575.8568
  2183.5000     22.4119     27.7563     29.4290      2.2354      0.1962      1.5194      1.7276      6.0710    -54.1435    -48.9405   1812.2874   -999.2500    304.2297     69.4300      0.0000   -999.2500   -999.2500      8.2041     15.4385    575.6727
  2184.0000     21.6474     28.1463     27.5272      2.2287      0.1880      1.4330      1.6318      6.1570    -56.9799    -48.7510   1791.7617   -999.2500    304.1285     69.4000      1.0000   -999.2500   -999.2500      8.1991     15.4172    575.4890
  2184.5000     20.2879     27.6139     32.3979      2.2378      0.1858      1.3774      1.5683      6.0507    -57.8463    -48.4082   1777.0364   -999.2500    304.0276     69.3372      0.0000   -999.2500   -999.2500      8.1899     15.3728    575.3055
  2185.0000     18.6049     26.5348     34.4396      2.2563      0.1898      1.3449      1.5365      6.0253    -58.6153    -48.0396   1773.6718   -999.2500    303.9270     69.1888      0.0000   -999.2500   -999.2500      8.1803     15.2679    575.1224
  2185.5000     18.3785     25.5927     35.0532      2.2724      0.1951      1.3256      1.5311      6.0051    -59.0487    -47.7871   1776.2831   -999.2500    303.8268     68.8826      0.0000   -999.2500   -999.2500      8.1545     15.0514    574.9398
  2186.0000     19.3944     25.2257     37.5914      2.2786      0.1980      1.3144      1.5378      6.2639    -61.0307    -47.6838   1780.0288   -999.2500    303.7274     68.4908      0.0000   -999.2500   -999.2500      8.1341     14.7743    574.7579
  2186.5000     19.2717     25.4443     39.2825      2.2749      0.1984      1.3065      1.5452      6.5538    -63.0333    -47.6403   1784.2999   -999.2500    303.6292     68.1054      0.0000   -999.2500   -999.2500      8.1303     14.5017    574.5772
  2187.0000     19.0126     25.9811     40.9056      2.2657      0.1982      1.3033      1.5496      6.5003    -62.8098    -47.5772   1791.7593   -999.2500    303.5314     67.7000      0.0000   -999.2500   -999.2500      8.1252     14.2150    574.3969
  2187.5000     19.4008     26.6435     38.8007      2.2544      0.1995      1.3081      1.5555      6.2874    -61.3632    -47.4659   1805.7518   -999.2500    303.4338     67.2682      0.0000   -999.2500   -999.2500      8.1224     13.9096    574.2167
  2188.0000     19.4622     27.3793     34.1823      2.2418      0.2015      1.3226      1.5686      6.2142    -60.4752    -47.2406   1823.3845   -999.2500    303.3363     66.9626      0.0000   -999.2500   -999.2500      8.1211     13.6935    574.0368
  2188.5000     18.5203     27.9603     32.1952      2.2319      0.2029      1.3466      1.5904      6.3223    -60.4470    -46.8226   1836.7449   -999.2500    303.2389     66.9034      0.0000   -999.2500   -999.2500      8.1126     13.6516    573.8569
  2189.0000     18.1070     27.8911     30.4468      2.2331      0.2058      1.3801      1.6232      6.4536    -60.2889    -46.2416   1845.2406   -999.2500    303.1418     66.9493      0.0000   -999.2500   -999.2500      8.1102     13.6841    573.6772
  2189.5000     18.4648     26.9800     28.7519      2.2486      0.2123      1.4233      1.6710      6.6302    -60.1406    -45.5868   1852.5242   -999.2500    303.0449     66.8767      0.0000   -999.2500   -999.2500      8.1031     13.6327    573.4979
  2190.0000     17.9814     25.7410     28.0009      2.2698      0.2184      1.4738      1.7333      6.8597    -60.1076    -44.8562   1853.1854   -999.2500    302.9482     66.6844      0.0000   -999.2500   -999.2500      8.1023     13.4967    573.3187
  2190.5000     17.8264     24.6445     29.3609      2.2886      0.2201      1.5289      1.8045      6.7669    -58.1409    -43.9801   1841.9133   -999.2500    302.8517     66.5466      0.0000   -999.2500   -999.2500      8.1043     13.3993    573.1397
  2191.0000     18.5906     23.5198     30.4169      2.3078      0.2210      1.5899      1.8827      6.7942    -56.7699    -42.9153   1827.7296   -999.2500    302.7550     66.5580      0.0000   -999.2500   -999.2500      8.1001     13.4074    572.9606
  2191.5000     18.9846     22.2695     32.2704      2.3292      0.2263      1.6603      1.9534      6.9933    -56.2036    -41.5620   1825.5826   -999.2500    302.6586     66.6710      0.0000   -999.2500   -999.2500      8.1073     13.4872    572.7816
  2192.0000     19.4035     21.4089     41.1777      2.3439      0.2349      1.7519      2.0121      7.0423    -54.3777    -39.6375   1840.2369   -999.2500    302.5620     66.8564      0.0000   -999.2500   -999.2500      8.1179     13.6184    572.6025
  2192.5000     20.3913     21.5492     48.4208      2.3415      0.2405      1.8699      2.0731      6.8022    -50.4746    -36.8249   1860.6609   -999.2500    302.4650     67.1722      0.0000   -999.2500   -999.2500      8.1265     13.8418    572.4230
  2193.0000     20.2802     22.6713     47.9118      2.3223      0.2384      2.0196      2.1608      6.6923    -46.8272    -33.1587   1871.4039   -999.2500    302.3675     67.6249      0.0000   -999.2500   -999.2500      8.1380     14.1619    572.2430
  2193.5000     19.2294     23.8666     44.0283      2.3019      0.2317      2.2126      2.3202      5.7739    -37.4905    -29.2011   1867.7784   -999.2500    302.2697     68.0726      0.0000   -999.2500   -999.2500      8.1973     14.4785    572.0627
  2194.0000     18.8474     24.0259     39.1823      2.2992      0.2264      2.4356      2.6088      4.1927    -21.2303    -25.8182   1852.7782   -999.2500    302.1703     68.3369      0.0000   -999.2500   -999.2500      8.2658     14.6654    571.8809
  2194.5000     19.5295     22.8433     38.2924      2.3194      0.2232      2.6839      3.0489      4.0871    -16.4383    -23.7581   1824.3253   -999.2500    302.0674     68.3199      0.0000   -999.2500   -999.2500      8.2735     14.6534    571.6955
  2195.0000     19.3600     20.9228     53.4234      2.3522      0.2171      2.9816      3.5666      5.0175    -20.3430    -23.2494   1775.9668   -999.2500    301.9632     67.9758      0.0000   -999.2500   -999.2500      8.2606     14.4101    571.5087
  2195.5000     17.5638     19.0601     76.1852      2.3841      0.2062      3.3231      4.0426      5.5873    -20.3090    -23.8908   1715.2241   -999.2500    301.8593     67.2789      0.0000   -999.2500   -999.2500      8.2561     13.9172    571.3224
  2196.0000     15.8000     17.6653     81.5325      2.4079      0.1968      3.6699      4.3997      5.4013    -15.1058    -24.9817   1667.4858   -999.2500    301.7559     66.2939      0.0000   -999.2500   -999.2500      8.2544     13.2206    571.1365
  2196.5000     14.6354     16.7907     67.7736      2.4229      0.1956      4.0004      4.6228      5.3300    -11.2163    -25.9500   1651.8682   -999.2500    301.6526     65.2353      0.0000   -999.2500   -999.2500      8.2504     12.4719    570.9507
  2197.0000     13.5622     16.2946     56.3688      2.4314      0.2028      4.2802      4.7361      5.9101    -12.6117    -26.4902   1666.0179   -999.2500    301.5493     64.3740      0.0000   -999.2500   -999.2500      8.2362     11.8628    570.7649
  2197.5000     12.7485     16.0796     57.9365      2.4350      0.2129      4.4780      4.7497      7.1761    -18.4328    -26.4899   1692.9741   -999.2500    301.4465     63.8716      0.0000   -999.2500   -999.2500      8.2205     11.5075    570.5796
  2198.0000     13.1882     16.3045     60.9543      2.4312      0.2193      4.6191      4.7156      7.7700    -20.3276    -25.9498   1715.6837   -999.2500    301.3445     63.6785      0.0000   -999.2500   -999.2500      8.2200     11.3709    570.3951
  2198.5000     14.7743     16.9251     57.3182      2.4206      0.2204      4.7315      4.7369      7.0290    -15.4706    -24.9316   1727.9203   -999.2500    301.2427     63.6021      1.0000   -999.2500   -999.2500      8.2183     11.3169    570.2109
  2199.0000     16.8984     17.3420     52.3876      2.4135      0.2206      4.8694      4.8495      7.0138    -14.2633    -23.4820   1734.5402   -999.2500    301.1410     63.5349      1.0000   -999.2500   -999.2500      8.2195     11.2694    570.0266
  2199.5000     17.4294     17.0631     47.4535      2.4182      0.2242      5.0589      5.0442      7.0669    -13.0655    -21.6046   1741.4840   -999.2500    301.0393     63.4949      0.0000   -999.2500   -999.2500      8.2207     11.2411    569.8425
  2200.0000     16.1531     16.3419     40.0694      2.4306      0.2287      5.2332      5.2972      6.3169     -7.3561    -19.3678   1744.7719   -999.2500    300.9375     63.4544      0.0000   -999.2500   -999.2500      8.2169     11.2125    569.6581
  2200.5000     14.6492     15.6533     34.3021      2.4423      0.2302      5.3384      5.5549      6.1917     -5.7956    -16.9672   1739.5162   -999.2500    300.8358     63.4005      0.0000   -999.2500   -999.2500      8.2152     11.1743    569.4739
  2201.0000     13.9090     14.9898     39.7550      2.4537      0.2309      5.3622      5.6563      6.6043     -8.1435    -14.5927   1731.8518   -999.2500    300.7343     63.4738      0.0000   -999.2500   -999.2500      8.2172     11.2262    569.2899
  2201.5000     13.3801     14.2633     50.0173      2.4661      0.2325      5.3088      5.4859      6.9926    -10.7676    -12.2780   1726.3738   -999.2500    300.6326     63.8265      0.0000   -999.2500   -999.2500      8.2134     11.4756    569.1058
  2202.0000     13.4756     13.8160     56.8462      2.4737      0.2330      5.2116      5.1454      6.3928     -7.9852     -9.9532   1721.6189   -999.2500    300.5311     64.4769      0.0000   -999.2500   -999.2500      8.2174     11.9356    568.9218
  2202.5000     14.4153     14.0961     55.9696      2.4690      0.2313      5.1626      4.8289      5.2873     -0.9324     -7.6708   1720.2473   -999.2500    300.4295     65.4570      0.0000   -999.2500   -999.2500      8.2247     12.6287    568.7377
  2203.0000     15.3021     15.2363     49.3631      2.4495      0.2273      5.1701      4.6713      4.6310      4.3036     -5.6970   1724.4784   -999.2500    300.3277     66.9549      0.0000   -999.2500   -999.2500      8.2222     13.6880    568.5533
  2203.5000     16.1608     16.9466     46.6081      2.4202      0.2209      5.1529      4.7215      4.4939      5.3483     -4.3151   1729.6002   -999.2500    300.2257     69.0548      0.0000   -999.2500   -999.2500      8.2197     15.1731    568.3688
  2204.0000     16.7646     18.6525     50.0499      2.3910      0.2124      5.1252      4.9186      4.9836      1.0955     -3.6136   1728.3245   -999.2500    300.1240     71.3467      0.0000   -999.2500   -999.2500      8.2167     16.7940    568.1846
  2204.5000     16.5895     19.7946     56.0796      2.3715      0.2040      5.1216      5.1702      5.8541     -5.2250     -3.4735   1719.1089   -999.2500    300.0222     73.0084      0.0000   -999.2500   -999.2500      8.2066     17.9691    568.0004
  2205.0000     16.1346     20.0499     58.1715      2.3671      0.1992      5.1640      5.3349      6.7742    -10.6081     -3.6491   1708.3616   -999.2500    299.9209     73.4049      0.0000   -999.2500   -999.2500      8.1948     18.2495    567.8165
  2205.5000     15.9988     19.5287     59.0902      2.3761      0.1989      5.2776      5.4119      6.9160    -10.5675     -3.8779   1700.0813   -999.2500    299.8200     72.6453      0.0000   -999.2500   -999.2500      8.1853     17.7124    567.6332
  2206.0000     15.5987     18.6203     59.2582      2.3916      0.2009      5.4713      5.5110      6.4905     -6.6763     -4.0379   1693.0908   -999.2500    299.7197     71.4301      0.0000   -999.2500   -999.2500      8.1877     16.8530    567.4504
  2206.5000     15.3042     17.5355     55.3852      2.4101      0.2035      5.7087      5.6419      6.6623     -6.0378     -4.2271   1685.5762   -999.2500    299.6194     70.3641      0.0000   -999.2500   -999.2500      8.1863     16.0991    567.2676
  2207.0000     15.5440     16.5007     51.5902      2.4278      0.2037      5.9660      5.7355      6.7132     -4.6122     -4.6692   1671.5955   -999.2500    299.5191     69.6813      0.0000   -999.2500   -999.2500      8.1846     15.6162    567.0848
  2207.5000     15.4517     16.0033     45.1795      2.4363      0.1993      6.2339      5.8515      6.3285     -0.5889     -5.5769   1651.8241   -999.2500    299.4189     69.4601      0.0000   -999.2500   -999.2500      8.1850     15.4598    566.9021
  2208.0000     15.1762     16.1667     39.6817      2.4335      0.1961      6.4943      6.1176      6.2914      1.2405     -7.0837   1644.7433   -999.2500    299.3187     69.6461      0.0000   -999.2500   -999.2500      8.1807     15.5913    566.7194
  2208.5000     14.8671     16.4237     43.0107      2.4292      0.2005      6.7727      6.5788      6.8549     -0.4714     -9.1883   1661.1482   -999.2500    299.2185     69.9160      0.0000   -999.2500   -999.2500      8.1658     15.7822    566.5367
